ID,Name,Year,Season,English,Japanese,Episodes,Broadcast,Source,Duration,Rating,Score,Members,Favorites,Action,Adventure,Cars,Comedy,Dementia,Demons,Drama,Ecchi,Fantasy,Game,Harem,Hentai,Historical,Horror,Josei,Kids,Magic,Martial Arts,Mecha,Military,Music,Mystery,Parody,Police,Psychological,Romance,Samurai,School,Sci-Fi,Seinen,Shoujo,Shoujo Ai,Shounen,Shounen Ai,Slice of Life,Space,Sports,Super Power,Supernatural,Thriller,Vampire,Yaoi,Yuri
36037,Senran Kagura Shinovi Master Tokyo Youma-hen,2018,fall,Senran Kagura: Shinovi Master,閃乱カグラ SHINOVI MASTER -東京妖魔篇-,12,Saturdays at 00:00 (JST),Game,23,R+ - Mild Nudity,6.34,24958,55,1,,,1,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
37992,Jingai-san no Yome,2018,fall,,人外さんの嫁,12,Wednesdays at 01:00 (JST),4-koma manga,3,PG-13 - Teens 13 or older,5.64,24220,48,,,,1,,,,,1,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
37232,Merc Storia Mukiryoku no Shounen to Bin no Naka no Shoujo,2018,fall,Merc StoriA: The Apathetic Boy and the Girl in a Bottle,メルクストーリア -無気力少年と瓶の中の少女-,12,Thursdays at 22:30 (JST),Game,23,PG-13 - Teens 13 or older,6.6,20831,38,1,1,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
37490,Gyakuten Saiban Sono Shinjitsu Igi Ari Season 2,2018,fall,Ace Attorney Season 2,逆転裁判 ～その「真実」、異議あり！～ Season 2,23,Saturdays at 17:30 (JST),Game,24,PG-13 - Teens 13 or older,7.18,20001,68,,,,1,,,1,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,
37555,Hangyakusei Million Arthur,2018,fall,Operation Han-Gyaku-Sei Million Arthur,叛逆性ミリオンアーサー,10,Thursdays at 22:00 (JST),Game,24,PG-13 - Teens 13 or older,6.2,19444,29,1,1,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
36000,Sora to Umi no Aida,2018,fall,Between the Sky and Sea,ソラとウミのアイダ,12,Thursdays at 00:00 (JST),Game,23,PG-13 - Teens 13 or older,5.71,16229,20,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,
37584,Bakumatsu,2018,fall,,BAKUMATSU,12,Fridays at 01:58 (JST),Game,24,PG-13 - Teens 13 or older,5.83,15276,20,1,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
37106,Kitsune no Koe,2018,fall,Voice of Fox,狐狸之声,12,Fridays at 22:30 (JST),Manga,13,PG-13 - Teens 13 or older,6.54,13698,44,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
37657,Gakuen Basara,2018,fall,Gakuen Basara: Samurai High School,学園BASARA,12,Fridays at 01:28 (JST),Game,24,PG-13 - Teens 13 or older,6.18,13040,32,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
36945,Himote House,2018,fall,HIMOTE HOUSE: A share house of super psychic girls,ひもてはうす,12,Mondays at 00:45 (JST),Original,12,PG-13 - Teens 13 or older,5.78,12641,17,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
38083,Ken En Ken Aoki Kagayaki,2018,fall,Xuan Yuan Sword Luminary,軒轅剣・蒼き曜,13,Tuesdays at 02:05 (JST),Game,24,PG-13 - Teens 13 or older,6.11,11860,18,1,1,,,,1,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
38251,Sono Toki Kanojo wa,2018,fall,,その時、カノジョは。,12,Sundays at 00:35 (JST),Original,3,PG-13 - Teens 13 or older,5.71,11842,5,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
38212,Shuudengo Capsule Hotel de Joushi ni Binetsu Tsutawaru Yoru,2018,fall,,終電後、カプセルホテルで、上司に微熱伝わる夜。,12,Mondays at 01:00 (JST),Manga,3,R+ - Mild Nudity,5.45,10834,63,,,,,,,,1,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
38235,Inazuma Eleven Orion no Kokuin,2018,fall,,イナズマイレブン オリオンの刻印,49,Fridays at 17:55 (JST),Game,23,G - All Ages,6.89,9589,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
38254,Hashiri Tsuzukete Yokattatte,2018,fall,I'm glad I could keep running.,走り続けてよかったって。,4,Tuesdays at 02:40 (JST),Original,15,PG-13 - Teens 13 or older,6.47,8465,13,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
38262,Pingu in the City 2018,2018,fall,Pingu in the City,ピングー in ザ・シティ,26,Saturdays at 09:20 (JST),Other,7,G - All Ages,6.65,7728,115,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,
37988,Uchuu Senkan Tiramisù II,2018,fall,Space Battleship Tiramisu Zwei,宇宙戦艦ティラミスⅡ（ツヴァイ）,13,Tuesdays at 01:00 (JST),Web manga,7,PG-13 - Teens 13 or older,6.55,6957,3,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,1,1,,,,,,,
38089,Okoshiyasu Chitose-chan,2018,fall,,おこしやす、ちとせちゃん,24,Saturdays at 01:35 (JST),Manga,3,G - All Ages,6.52,4271,13,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
37990,Gurazeni Season 2,2018,fall,,グラゼニ シーズン2,12,Fridays at 22:30 (JST),Manga,23,PG-13 - Teens 13 or older,6.78,3236,2,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
38203,The iDOLMSTER SideM Wake Atte Mini,2018,fall,THE IDOLM@STER SideM Wakeatte Mini!,アイドルマスター SideM 理由あってMini!,12,Tuesdays at 21:54 (JST),Manga,3,PG-13 - Teens 13 or older,6.18,2235,6,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
38284,Devidol,2018,fall,,でびどる！,11,Fridays at 01:05 (JST),Other,15,PG-13 - Teens 13 or older,5.71,1727,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40249,Balala Xiaomoxian Mofa Hai Ying Bao,2018,fall,,巴啦啦小魔仙之: 魔法海萤堡,,Unknown,Unknown,20,G - All Ages,,640,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37968,Kirakira Happy★Hirake Cocotama,2018,fall,,キラキラハッピー★ひらけ! ここたま,55,Thursdays at 17:55 (JST),Original,24,PG - Children,,414,1,,,,,,,,,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,1,,,,,,,,
38147,Hoshi no Shima no Nyanko,2018,fall,,ほしの島のにゃんこ,26,Saturdays at 07:55 (JST),Game,12,G - All Ages,,277,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
38365,Aigan Kaijuu,2018,fall,,愛玩怪獣,50,Sundays at 06:54 (JST),Other,3,PG-13 - Teens 13 or older,,271,0,,,,1,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
37117,Bakutsuri Bar Hunter,2018,fall,,爆釣バーハンター,25,Tuesdays at 17:55 (JST),Manga,24,PG - Children,,256,1,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
38776,Manul no Yuube,2018,fall,,マヌ～ルのゆうべ,,Sundays at Unknown,Web manga,1,PG-13 - Teens 13 or older,,177,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
39820,Chuldong Super Wings 3,2018,fall,Super Wings 3,출동! 슈퍼윙스3,,Unknown,Original,20,G - All Ages,,137,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38427,Daifuku-kunKin Tele,2018,fall,,大福くん＠きんてれ,12,Fridays at 07:30 (JST),Other,5,PG - Children,,136,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38560,Sylvanian Families Mini Story 2nd Season,2018,fall,,シルバニアファミリー ミニストーリー 第2期,12,Wednesdays at 19:55 (JST),Game,3,G - All Ages,,90,0,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,
38451,Reizouko no Tsukenosuke,2018,fall,,れいぞうこのつけのすけ！,,Mondays at 07:05 (JST),Original,1,G - All Ages,,83,0,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,
35760,Shingeki no Kyojin Season 3,2018,summer,Attack on Titan Season 3,進撃の巨人 Season3,12,Mondays at 00:35 (JST),Manga,23,R - 17+ (violence & profanity),8.49,654663,6792,1,,,,,,1,,1,,,,,,,,,,,1,,1,,,,,,,,,,,1,,,,,1,,,,,
37675,Overlord III,2018,summer,Overlord III,オーバーロードⅢ,13,Tuesdays at 22:00 (JST),Light novel,23,R - 17+ (violence & profanity),8.06,371732,3004,1,,,,,,,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,
37210,Isekai Maou to Shoukan Shoujo no Dorei Majutsu,2018,summer,How Not to Summon a Demon Lord,異世界魔王と召喚少女の奴隷魔術,12,Thursdays at 21:30 (JST),Light novel,23,PG-13 - Teens 13 or older,7.16,292541,1551,,,,1,,,,1,1,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
37141,Hataraku Saibou TV,2018,summer,Cells at Work!,はたらく細胞,13,Sundays at 00:00 (JST),Manga,23,PG-13 - Teens 13 or older,7.75,278348,1356,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
37105,Grand Blue,2018,summer,,ぐらんぶる,12,Saturdays at 02:55 (JST),Manga,24,PG-13 - Teens 13 or older,8.41,253585,5070,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,
35994,Satsuriku no Tenshi,2018,summer,Angels of Death,殺戮の天使,12,Fridays at 20:30 (JST),Game,23,R - 17+ (violence & profanity),6.83,242155,2966,,1,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,
36649,Banana Fish,2018,summer,,BANANA FISH,24,Fridays at 00:55 (JST),Manga,22,R - 17+ (violence & profanity),8.3,197175,5919,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
37171,Asobi Asobase,2018,summer,Asobi Asobase: Workshop Of Fun,あそびあそばせ,12,Sundays at 21:00 (JST),Manga,23,PG-13 - Teens 13 or older,8.21,183670,2190,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
36726,Yuragi-sou no Yuuna-san,2018,summer,,ゆらぎ荘の幽奈さん,12,Saturdays at 23:30 (JST),Manga,23,R+ - Mild Nudity,7.16,129160,439,,,,1,,,,1,,,1,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,1,,,,
37517,Happy Sugar Life,2018,summer,,ハッピーシュガーライフ,12,Saturdays at 01:55 (JST),Manga,24,R - 17+ (violence & profanity),6.99,126014,1233,,,,,,,1,,,,,,,1,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,
37569,Sirius,2018,summer,Sirius the Jaeger,天狼〈シリウス〉 Sirius the Jaeger,12,Thursdays at 23:00 (JST),Original,23,R - 17+ (violence & profanity),7.14,122870,363,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,
21877,High Score Girl,2018,summer,,ハイスコアガール,12,Saturdays at 00:30 (JST),Manga,24,PG-13 - Teens 13 or older,8.02,110578,1467,,,,1,,,,,,1,,,,,,,,,,,,,,,,1,,1,,1,,,,,,,,,,,,,
37259,Hanebado,2018,summer,Hanebado!,はねバド！,13,Mondays at 00:00 (JST),Manga,24,PG-13 - Teens 13 or older,7.02,105664,277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
37446,Hyakuren no Haou to Seiyaku no Valkyria,2018,summer,The Master of Ragnarok & Blesser of Einherjar,百錬の覇王と聖約の戦乙女〈ヴァルキュリア〉,12,Sundays at 01:30 (JST),Light novel,23,PG-13 - Teens 13 or older,5.95,95226,221,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33012,Island,2018,summer,Island,ISLAND,12,Sundays at 22:00 (JST),Visual novel,23,PG-13 - Teens 13 or older,6.45,85974,261,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
36316,Shichisei no Subaru,2018,summer,Seven Senses of the Re'Union,七星のスバル,12,Fridays at 01:58 (JST),Light novel,24,PG-13 - Teens 13 or older,6.2,78004,140,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
35821,Chio-chan no Tsuugakuro,2018,summer,Chio's School Road,ちおちゃんの通学路,12,Fridays at 22:00 (JST),Manga,23,PG-13 - Teens 13 or older,7.48,73747,196,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
37491,Gintama Shirogane no Tamashii-hen - Kouhan-sen,2018,summer,Gintama.: Silver Soul Arc - Second Half War,銀魂. 銀ノ魂篇 後半戦,14,Mondays at 01:35 (JST),Manga,24,PG-13 - Teens 13 or older,8.83,72200,533,1,,,1,,,,,,,,,1,,,,,,,,,,1,,,,1,,1,,,,1,,,,,,,,,,
36704,Free Dive to the Future,2018,summer,,Free!-Dive to the Future-,12,Thursdays at 00:00 (JST),Original,23,PG-13 - Teens 13 or older,7.64,70604,351,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,1,,,,,,
36817,Sunohara-sou no Kanrinin-san,2018,summer,Miss caretaker of Sunohara-sou,すのはら荘の管理人さん,12,Thursdays at 21:00 (JST),4-koma manga,23,PG-13 - Teens 13 or older,6.98,68551,235,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
36873,Back Street Girls Gokudolls,2018,summer,,Back Street Girls -ゴクドルズ,10,Wednesdays at 01:00 (JST),Manga,24,R - 17+ (violence & profanity),6.93,67956,218,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
35983,Harukana Receive,2018,summer,Harukana Receive,はるかなレシーブ,12,Fridays at 21:00 (JST),Manga,23,PG-13 - Teens 13 or older,6.77,65829,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,
36906,Jashin-chan Dropkick,2018,summer,Dropkick On My Devil!,邪神ちゃんドロップキック,11,Tuesdays at 01:05 (JST),Web manga,23,PG-13 - Teens 13 or older,6.9,54075,140,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
35503,Shoujo☆Kageki Revue Starlight,2018,summer,,少女☆歌劇 レヴュースタァライト,12,Fridays at 01:28 (JST),Original,24,PG-13 - Teens 13 or older,7.64,46938,688,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,
37578,Planet With,2018,summer,,プラネット・ウィズ,12,Sundays at 22:30 (JST),Original,23,PG-13 - Teens 13 or older,7.32,42925,121,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,
35834,Angolmois Genkou Kassenki,2018,summer,Angolmois: Record of Mongol Invasion,アンゴルモア 元寇合戦記,12,Wednesdays at 12:30 (JST),Manga,23,PG-13 - Teens 13 or older,7.18,40136,78,1,,,,,,1,,,,,,1,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,
37458,Kyoto Teramachi Sanjou no Holmes,2018,summer,Holmes of Kyoto,京都寺町三条のホームズ,12,Tuesdays at 02:10 (JST),Novel,23,PG-13 - Teens 13 or older,6.78,36190,64,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
37651,Fate Extra Last Encore - Illustrias Tendousetsu,2018,summer,,Fate/EXTRA Last Encore イルステリアス天動説,3,Unknown,Game,32,R - 17+ (violence & profanity),6.65,33981,31,1,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
37281,Joshiochi 2-kai kara Onnanoko ga Futtekita,2018,summer,,じょしおちっ！～2階から女の子が…降ってきた！？～,9,Mondays at 01:00 (JST),Manga,3,R+ - Mild Nudity,6.34,31613,155,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37601,Lord of Vermilion Guren no Ou,2018,summer,Lord of Vermilion: The Crimson King,ロード オブ ヴァーミリオン　紅蓮の王,12,Saturdays at 01:10 (JST),Game,23,PG-13 - Teens 13 or older,5.4,29204,30,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37598,Phantom in the Twilight,2018,summer,,ファントム イン ザ トワイライト,12,Mondays at 00:30 (JST),Original,23,PG-13 - Teens 13 or older,6.47,28790,66,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,
37487,Muhyo to Rouji no Mahouritsu Soudan Jimusho,2018,summer,Muhyo & Roji's Bureau of Supernatural Investigation,ムヒョとロージーの魔法律相談事務所,12,Fridays at 21:30 (JST),Manga,23,PG-13 - Teens 13 or older,6.68,27595,38,1,,,1,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,1,,,,
37338,Chuukan Kanriroku Tonegawa,2018,summer,Mr. Tonegawa: Middle Management Blues,中間管理録トネガワ,24,Wednesdays at 00:00 (JST),Manga,23,PG-13 - Teens 13 or older,7.14,25897,61,,,,1,,,1,,,,,,,,,,,,,,,,1,,1,,,,,1,,,,,,,,,,,,,
36431,One Room Second Season,2018,summer,,One Room セカンドシーズン,12,Tuesdays at 01:35 (JST),Original,4,PG-13 - Teens 13 or older,6.23,24208,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
38020,Beatless Final Stage,2018,summer,,BEATLESS Final Stage,4,Not scheduled once per week,Light novel,24,PG-13 - Teens 13 or older,6.84,20693,45,1,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,
37924,Ani ni Tsukeru Kusuri wa Nai 2,2018,summer,,兄に付ける薬はない! 2,24,Mondays at 21:54 (JST),Web manga,3,PG - Children,7.72,19695,50,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,
35672,Yama no Susume Third Season,2018,summer,Encouragement of Climb Season 3,ヤマノススメ サードシーズン,13,Tuesdays at 01:40 (JST),Manga,13,PG-13 - Teens 13 or older,7.57,13984,40,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
33966,Yume Oukoku to Nemureru 100-nin no Ouji-sama,2018,summer,100 Sleeping Princes and the Kingdom of Dreams,夢王国と眠れる100人の王子様,12,Thursdays at 22:30 (JST),Game,23,PG-13 - Teens 13 or older,5.95,12128,37,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36654,Tsukumogami Kashimasu,2018,summer,We Rent Tsukumogami,つくもがみ貸します,12,Mondays at 00:10 (JST),Novel,25,PG-13 - Teens 13 or older,6.74,11628,4,,,,1,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,
37481,Ongaku Shoujo TV,2018,summer,Music Girls,音楽少女,12,Fridays at 23:00 (JST),Original,23,PG-13 - Teens 13 or older,5.98,11160,11,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,
37873,BanG Dream Garupa☆Pico,2018,summer,,BanG Dream! ガルパ☆ピコ,26,Thursdays at 23:00 (JST),Manga,3,PG-13 - Teens 13 or older,7.81,10415,99,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
37571,Senjuushi,2018,summer,The Thousand Noble Musketeers,千銃士,12,Tuesdays at 23:00 (JST),Game,24,PG-13 - Teens 13 or older,4.99,10182,19,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
37893,Yami Shibai 6,2018,summer,Yamishibai: Japanese Ghost Stories 6,闇芝居 6期,13,Saturdays at 04:00 (JST),Original,4,PG-13 - Teens 13 or older,6.15,9973,7,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
37769,Aguu Tensai Ningyou,2018,summer,Aguu: Genius Dolls,悪偶 ‐天才人形‐,12,Tuesdays at 00:00 (JST),Web manga,23,PG-13 - Teens 13 or older,5.57,5460,7,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
37422,Cinderella Girls Gekijou 3rd Season,2018,summer,,シンデレラガールズ劇場 第3期,13,Tuesdays at 21:54 (JST),4-koma manga,3,PG-13 - Teens 13 or older,6.55,4294,3,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
37395,Zoids Wild,2018,summer,,ゾイドワイルド,50,Saturdays at 06:30 (JST),Other,24,PG - Children,6.3,4111,17,1,1,,1,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,
37662,Shinya Tensai Bakabon,2018,summer,,深夜！天才バカボン,12,Wednesdays at 01:35 (JST),Manga,24,G - All Ages,6.07,2521,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
37424,Cinderella Girls Gekijou Kayou Cinderella Theater 3rd Season,2018,summer,THE IDOLM@STER CINDERELLA GIRLS Theater (Web) 3rd Season,シンデレラガールズ劇場 火曜シンデレラシアター 第3期,7,Tuesdays at 21:54 (JST),4-koma manga,1,PG-13 - Teens 13 or older,6.41,2501,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
37646,Hataraku Onii-san no 2,2018,summer,Working Buddies! No 2!,働くお兄さん！の2！,11,Fridays at 21:54 (JST),Original,4,G - All Ages,6.4,2272,5,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
37739,Future Card Shin Buddyfight,2018,summer,Future Card Buddyfight Ace,フューチャーカード 神バディファイト,47,Saturdays at 08:00 (JST),Card game,24,PG - Children,6.62,1204,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37780,Okojo to Yamane,2018,summer,,オコジョとヤマネ,26,Thursdays at 21:54 (JST),Other,1,G - All Ages,,684,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
37328,Oshiete Mahou no Pendulum Rilu Rilu Fairilu,2018,summer,,おしえて魔法のペンデュラム～リルリルフェアリル～,26,Saturdays at 08:15 (JST),Original,12,G - All Ages,,661,3,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,
37151,Marvel Future Avengers 2nd Season,2018,summer,,マーベル フューチャー・アベンジャーズ 第2期,13,Mondays at 18:00 (JST),Other,22,PG - Children,,583,0,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,
37787,Space Bug,2018,summer,The Journey Home,スペースバグ,26,Sundays at 10:30 (JST),Original,23,PG - Children,,478,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
38016,Zannen na Ikimono Jiten,2018,summer,,ざんねんないきもの事典,10,Not scheduled once per week,Picture book,5,PG - Children,,220,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
38010,Kaeru Ouji to Imomushi Henry,2018,summer,Frog Prince & Henry The Caterpillar,カエル王子といもむしヘンリー,53,Not scheduled once per week,Other,1,G - All Ages,,213,1,,,,1,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
37978,Kamisama Minarai Himitsu no Cocotama - Minarai Cocotama-dou,2018,summer,,かみさまみならい ヒミツのここたま 特别篇,8,Thursdays at Unknown,Original,3,PG - Children,,187,0,,,,,,,,,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,1,,,,,,,,
38008,Hawaiian Conu,2018,summer,,ハワイアン コヌ,13,Saturdays at 07:55 (JST),Picture book,,None,,172,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
38631,Kkoma Bus Tayo 5,2018,summer,Tayo the Little Bus Season 5,꼬마버스 타요 5,26,Unknown,Original,11,G - All Ages,,89,0,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
36456,Boku no Hero Academia 3rd Season,2018,spring,My Hero Academia 3,僕のヒーローアカデミア 3rdシーズン,25,Saturdays at 17:30 (JST),Manga,23,PG-13 - Teens 13 or older,8.52,839382,11568,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,
36511,Tokyo Ghoul re,2018,spring,Tokyo Ghoul:re,東京喰種トーキョーグール：re,12,Tuesdays at 23:00 (JST),Manga,24,R - 17+ (violence & profanity),6.87,455799,2990,1,,,,,,1,,,,,,,1,,,,,,,,1,,,1,,,,,1,,,,,,,,,1,,,,
30484,Steins Gate 0,2018,spring,Steins;Gate 0,シュタインズ・ゲート ゼロ,23,Thursdays at 01:35 (JST),Visual novel,23,PG-13 - Teens 13 or older,8.54,438266,6643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,
35968,Wotaku ni Koi wa Muzukashii,2018,spring,Wotakoi: Love is Hard for Otaku,ヲタクに恋は難しい,11,Fridays at 00:55 (JST),Web manga,22,PG-13 - Teens 13 or older,8.02,324166,3349,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,
36949,Shokugeki no Souma San no Sara - Tootsuki Ressha-hen,2018,spring,Food Wars! The Third Plate: Totsuki Train Arc,食戟のソーマ 餐ノ皿 遠月列車篇,12,Mondays at 00:30 (JST),Manga,24,PG-13 - Teens 13 or older,8.27,322573,1267,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,
36475,Sword Art Online Alternative Gun Gale Online,2018,spring,,ソードアート・オンライン オルタナティブ ガンゲイル・オンライン,12,Sundays at 00:00 (JST),Light novel,23,PG-13 - Teens 13 or older,7.21,303662,1053,1,,,,,,,,1,1,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,
36296,Hinamatsuri,2018,spring,Hinamatsuri,ヒナまつり,12,Fridays at 21:00 (JST),Manga,23,PG-13 - Teens 13 or older,8.28,263974,2580,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,,,,1,,,,
36563,Megalo Box,2018,spring,MEGALOBOX,メガロボクス,13,Fridays at 01:28 (JST),Original,24,R - 17+ (violence & profanity),8.0,256723,1709,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,1,,,,,,
34281,High School DxD Hero,2018,spring,High School DxD Hero,ハイスクールDxD HERO,12,Tuesdays at 23:00 (JST),Light novel,23,R+ - Mild Nudity,7.39,216486,1783,1,,,1,,1,,1,,,1,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,
36793,3D Kanojo Real Girl,2018,spring,Real Girl,３Ｄ彼女　リアルガール,12,Wednesdays at 01:59 (JST),Manga,22,PG-13 - Teens 13 or older,6.78,145207,652,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,1,,,,,,,,,,,,
